Mean Audio,Median Audio,Mode Audio,Maxv Audio,Minv Audio,Std Audio,Skew Audio,Kurtosis Audio,Q1 Audio,Q3 Audio,IQR Audio,Mean ZCR,Median ZCR,Std ZCR,Kurtosis ZCR,Skew ZCR,Mean Energy RMSE,Median Energy RMSE,Kurtosis Energy RMSE,Std Energy RMSE,Skew Energy RMSE,Label
-8.333888925922356e-06,-8.333888925928395e-06,-0.5,0.49998333222214814,-0.5,0.2886751345547138,-2.2955455219935744e-16,-1.2000000006667557,-0.250004166944463,0.24998749916661112,0.4999916661110741,0.15512860831567796,0.0380859375,0.20460821504120633,-0.3167010859644024,1.227441659187556,0.010973662,0.010973662,0.010973662,0.010973662,0.010973662,Orang1_sad
-9.969692135916725e-06,-9.969692135906843e-06,-0.5,0.4999800606157282,-0.5,0.28867513453742727,-9.794820394345746e-17,-1.2000000009541898,-0.2500049848460679,0.24998504546179615,0.49999003030786404,0.13195053411989796,0.0419921875,0.17084809015201696,1.2104269233322587,1.6291778273551976,0.014377644,0.014377644,0.014377644,0.014377644,0.014377644,Orang1_sad
-8.985371814682627e-06,-8.985371814685692e-06,-0.5,0.49998202925637064,-0.5,0.28867513454819943,2.6506654560582345e-16,-1.2000000007750748,-0.25000449268590735,0.24998652194227797,0.4999910146281853,0.09221796158256881,0.03515625,0.15250915532979906,3.3215755259962654,2.2400657702240343,0.012897825,0.012897825,0.012897825,0.012897825,0.012897825,Orang1_sad
1.5808281567608882e-17,0.0,-0.499990729925654,0.499990729925654,-0.499990729925654,0.2886751345451987,-7.444140555164568e-18,-1.2000000008249683,-0.249995364962827,0.249995364962827,0.499990729925654,0.13149506191037735,0.036865234375,0.16050822917721852,-0.13989892599785803,1.2345312709997718,0.013817604,0.013817604,0.013817604,0.013817604,0.013817604,Orang1_sad
-9.716284492812573e-06,-9.716284492809949e-06,-0.49999999999999994,0.4999805674310143,-0.49999999999999994,0.2886751345403074,1.2112871262034759e-17,-1.2000000009062997,-0.2500048581422464,0.24998542557326076,0.49999028371550713,0.09249303836633663,0.03857421875,0.141774603177234,4.288543927762007,2.385738964387591,0.010406794,0.010406794,0.010406794,0.010406794,0.010406794,Orang1_sad
-8.16994575890595e-18,0.0,-0.4999910170496398,0.4999910170496398,-0.4999910170496398,0.28867513454822447,1.5256289371698706e-17,-1.2000000007746565,-0.2499955085248199,0.2499955085248199,0.4999910170496398,0.07222530819954129,0.03369140625,0.11479537123791812,5.449933433157025,2.64670333660405,0.013478065,0.013478065,0.013478065,0.013478065,0.013478065,Orang1_sad
-9.498480243157854e-06,-9.498480243161095e-06,-0.5,0.4999810030395137,-0.5,0.2886751345427237,1.5084151840640779e-16,-1.200000000866123,-0.2500047492401216,0.24998575227963526,0.4999905015197569,0.08208813713592233,0.033203125,0.14152322785922897,5.124610189637023,2.5722465957677327,0.014161169,0.014161169,0.014161169,0.014161169,0.014161169,Orang1_sad
-1.1383645134338162e-17,0.0,-0.4999904636569968,0.4999904636569968,-0.4999904636569968,0.2886751345423076,1.2675247559207073e-17,-1.2000000008730423,-0.2499952318284984,0.2499952318284984,0.4999904636569968,0.07716265928398058,0.03515625,0.11636495369234744,5.560226599177215,2.573740344657041,0.014793017,0.014793017,0.014793017,0.014793017,0.014793017,Orang1_sad
-8.935592251055415e-06,-8.9355922510544e-06,-0.5,0.4999821288154979,-0.5,0.28867513454871446,1.7155317990967076e-16,-1.2000000007665108,-0.2500044677961255,0.24998659661162342,0.49999106440774893,0.10515802556818182,0.0390625,0.13865756854782627,2.809227711359683,2.0206090373834606,0.010973455,0.010973455,0.010973455,0.010973455,0.010973455,Orang1_sad
-9.279881217513032e-06,-9.279881217520416e-06,-0.5,0.49998144023756497,-0.5,0.2886751345450937,-5.970178142992765e-17,-1.2000000008267155,-0.25000463994060873,0.24998608017817373,0.49999072011878243,0.09562481574292453,0.034912109375,0.14041108848916542,3.05595574872288,2.1214722852656958,0.011814296,0.011814296,0.011814296,0.011814296,0.011814296,Orang1_sad
-7.781858930463078e-06,-7.78185893046131e-06,-0.5,0.4999844362821391,-0.5,0.2886751345598501,9.912302215676474e-17,-1.20000000058135,-0.25000389092946523,0.24998832721160433,0.49999221814106953,0.08627077132936507,0.033935546875,0.12914165674833455,3.969248427210637,2.252018597408872,0.013522867,0.013522867,0.013522867,0.013522867,0.013522867,Orang1_sad
-9.456801331521928e-06,-9.456801331517628e-06,-0.5,0.499981086397337,-0.5,0.28867513454317983,5.874506984251312e-17,-1.200000000858538,-0.2500047284006658,0.24998581479800275,0.49999054319866854,0.09331805889423077,0.03564453125,0.15708927271939943,3.8102479919142462,2.3368332223216526,0.011325559,0.011325559,0.011325559,0.011325559,0.011325559,Orang1_sad
-2.8789738251046553e-18,0.0,-0.4999915587594753,0.4999915587594753,-0.4999915587594753,0.28867513455367405,-7.120656195110435e-18,-1.200000000684044,-0.24999577937973766,0.24999577937973766,0.4999915587594753,0.09937365301724138,0.04052734375,0.13266866269545807,3.0021580816150752,2.040893928167078,0.013412012,0.013412012,0.013412012,0.013412012,0.013412012,Orang1_sad
-6.6833471011357135e-18,0.0,-0.4999913508277258,0.4999913508277258,-0.4999913508277258,0.28867513455162236,-3.15117302463002e-18,-1.200000000718159,-0.2499956754138629,0.2499956754138629,0.4999913508277258,0.09394012721238938,0.0390625,0.14538640108438305,4.693632088964072,2.4636448978057572,0.009890783,0.009890783,0.009890783,0.009890783,0.009890783,Orang1_sad
-8.63021264843272e-06,-8.630212648439658e-06,-0.5,0.49998273957470313,-0.5,0.28867513455181154,-3.743644759567501e-16,-1.200000000715014,-0.2500043151063242,0.24998705468102733,0.49999136978735154,0.08461828399122807,0.032958984375,0.14607142270314546,4.317187097921302,2.428177395179739,0.01535267,0.01535267,0.01535267,0.01535267,0.01535267,Orang1_sad
-5.1899474883413996e-18,0.0,-0.4999908697478225,0.4999908697478225,-0.4999908697478225,0.28867513454668414,2.0900012627284188e-17,-1.200000000800271,-0.24999543487391124,0.24999543487391124,0.4999908697478225,0.08989851051401869,0.0361328125,0.13690984354332428,4.455002122835584,2.407143445191178,0.012755557,0.012755557,0.012755557,0.012755557,0.012755557,Orang1_sad
-9.759906304888238e-06,-9.759906304899473e-06,-0.5,0.4999804801873902,-0.5,0.2886751345398169,-2.841878353152361e-16,-1.2000000009144545,-0.25000487995315246,0.24998536014054265,0.4999902400936951,0.1126576036509901,0.04248046875,0.137399253689929,1.547603049518032,1.660773883022748,0.010615768,0.010615768,0.010615768,0.010615768,0.010615768,Orang1_sad
-9.296790747813237e-06,-9.296790747833847e-06,-0.5,0.4999814064185043,-0.5,0.2886751345449123,-4.141259720783742e-16,-1.2000000008297311,-0.25000464839537395,0.24998605481387823,0.4999907032092522,0.07838295990566038,0.033447265625,0.11262306518940925,3.0054176111448028,2.1398443396949913,0.008771766,0.008771766,0.008771766,0.008771766,0.008771766,Orang1_sad
-6.1955130130799876e-18,0.0,-0.49999031176732744,0.49999031176732744,-0.49999031176732744,0.2886751345406217,-4.286788296479747e-17,-1.2000000009010738,-0.24999515588366372,0.24999515588366372,0.49999031176732744,0.10876585705445545,0.03369140625,0.1406710610058148,1.5579484088229991,1.6417303483563088,0.015915524,0.015915524,0.015915524,0.015915524,0.015915524,Orang1_sad
-8.474863554670936e-06,-8.474863554696769e-06,-0.5,0.4999830502728906,-0.5,0.28867513455334565,-3.771183962645897e-16,-1.2000000006895029,-0.25000423743177735,0.24998728770466794,0.4999915251364453,0.08953646955818965,0.032958984375,0.15551849043052723,3.367998131092186,2.243194583849156,0.012076163,0.012076163,0.012076163,0.012076163,0.012076163,Orang1_sad
-8.78950884222591e-06,-8.789508842245894e-06,-0.49999999999999994,0.49998242098231543,-0.49999999999999994,0.2886751345502094,-4.205732969447606e-16,-1.2000000007416523,-0.2500043947544211,0.2499868157367366,0.4999912104911577,0.08551025390625,0.03466796875,0.12689858617007346,3.886170595333591,2.3130200482341703,0.009638765,0.009638765,0.009638765,0.009638765,0.009638765,Orang1_sad
1.1023740897884172e-17,0.0,-0.4999911849226918,0.4999911849226918,-0.4999911849226918,0.28867513454994953,9.112892409176401e-18,-1.2000000007459735,-0.2499955924613459,0.2499955924613459,0.4999911849226918,0.08883639498873874,0.037109375,0.15047078812405223,4.427840060048159,2.4661005890340015,0.016756894,0.016756894,0.016756894,0.016756894,0.016756894,Orang1_sad
-3.5635826057480324e-18,0.0,-0.499991641172242,0.499991641172242,-0.499991641172242,0.2886751345544734,-1.3424765838648251e-17,-1.200000000670752,-0.249995820586121,0.249995820586121,0.499991641172242,0.13880124866452992,0.03955078125,0.16492592848555265,-0.4380006170804265,1.1170027410584626,0.012217174,0.012217174,0.012217174,0.012217174,0.012217174,Orang1_sad
-9.745448875388911e-06,-9.7454488753752e-06,-0.5,0.4999805091022492,-0.5,0.2886751345399797,5.674887547484669e-17,-1.2000000009117484,-0.2500048727244377,0.24998538182668692,0.49999025455112467,0.09191773669554455,0.0341796875,0.1455507389344299,3.158083330964658,2.1850376546026733,0.012655537,0.012655537,0.012655537,0.012655537,0.012655537,Orang1_sad
-8.602890571221863e-06,-8.602890571231935e-06,-0.5,0.49998279421885755,-0.5,0.2886751345520834,-4.155113712734581e-16,-1.2000000007104936,-0.2500043014452856,0.24998709566414318,0.4999913971094288,0.12020285087719298,0.0390625,0.1435653694657742,1.0170336281844436,1.5096593610051594,0.010660914,0.010660914,0.010660914,0.010660914,0.010660914,Orang1_sad
1.8738867909742376e-17,0.0,-0.4999917585587368,0.4999917585587368,-0.4999917585587368,0.2886751345555985,-1.5522149485891202e-16,-1.2000000006520457,-0.2499958792793684,0.2499958792793684,0.4999917585587368,0.15427635898109243,0.0380859375,0.21581516389219454,0.21012329778408434,1.3837890002512392,0.013086998,0.013086998,0.013086998,0.013086998,0.013086998,Orang1_sad
-8.736981896983442e-06,-8.73698189697351e-06,-0.5,0.499982526036206,-0.5,0.28867513455074095,-6.128964740284617e-17,-1.2000000007328147,-0.2500043684909485,0.24998689452715453,0.49999126301810304,0.07827322823660714,0.03564453125,0.13493229196346415,5.810219056081621,2.7130207924257386,0.010828245,0.010828245,0.010828245,0.010828245,0.010828245,Orang1_sad
4.962621326656567e-19,0.0,-0.4999913373412568,0.4999913373412568,-0.4999913373412568,0.2886751345514876,-3.61125640760917e-17,-1.2000000007203997,-0.2499956686706284,0.2499956686706284,0.4999913373412568,0.08424363938053098,0.03759765625,0.12340033643892782,4.310464148165833,2.3136917221777042,0.010512166,0.010512166,0.010512166,0.010512166,0.010512166,Orang1_sad
-9.721574117293781e-06,-9.72157411728107e-06,-0.5,0.49998055685176546,-0.5,0.28867513454024807,-7.738287203034903e-17,-1.2000000009072864,-0.25000486078705864,0.2499854176388241,0.49999027842588273,0.0936146349009901,0.0341796875,0.15165380467242742,3.6473401669697303,2.282723956625924,0.011629508,0.011629508,0.011629508,0.011629508,0.011629508,Orang1_sad
-8.433125316253224e-06,-8.4331253162422e-06,-0.5,0.49998313374936754,-0.5,0.2886751345537531,-4.661862864766398e-17,-1.2000000006827292,-0.25000421656265814,0.24998735031202565,0.4999915668746838,0.08162294585129311,0.02978515625,0.135855926943216,4.908534985433178,2.5005465464006362,0.011897404,0.011897404,0.011897404,0.011897404,0.011897404,Orang1_sad
-1.4658720333186685e-17,0.0,-0.49999161369316186,0.49999161369316186,-0.49999161369316186,0.2886751345542078,8.20906162501259e-17,-1.2000000006751694,-0.24999580684658093,0.24999580684658093,0.49999161369316186,0.11598140357905982,0.037109375,0.14122435928098384,0.21224536947947836,1.3189896707302275,0.012788416,0.012788416,0.012788416,0.012788416,0.012788416,Orang1_sad
-1.8161159046034618e-17,0.0,-0.49999112515309113,0.49999112515309113,-0.49999112515309113,0.28867513454933913,3.440505491383678e-17,-1.200000000756124,-0.2499955625765456,0.2499955625765456,0.4999911251530912,0.08173212274774774,0.03369140625,0.13054712440362332,5.150369249637356,2.5501806291980476,0.009865557,0.009865557,0.009865557,0.009865557,0.009865557,Orang1_sad
-6.028893128366974e-18,0.0,-0.4999911615492037,0.4999911615492037,-0.4999911615492037,0.28867513454971133,5.351703973522309e-17,-1.2000000007499347,-0.24999558077460182,0.24999558077460182,0.49999116154920364,0.06714087134009009,0.03125,0.11340893423358708,6.277580496111359,2.7769202829444475,0.009677982,0.009677982,0.009677982,0.009677982,0.009677982,Orang1_sad
-8.75718088833042e-06,-8.75718088832843e-06,-0.5,0.49998248563822334,-0.5,0.28867513455053695,5.173165699250778e-18,-1.2000000007362068,-0.25000437859044417,0.2499868642286675,0.49999124281911167,0.09639195033482142,0.0361328125,0.13800022108794166,3.515842964760048,2.1830387121738983,0.014979546,0.014979546,0.014979546,0.014979546,0.014979546,Orang1_sad
-1.0417178672239268e-18,0.0,-0.499990836952737,0.499990836952737,-0.499990836952737,0.28867513454633775,-4.617901489006989e-17,-1.2000000008060296,-0.24999541847636852,0.24999541847636852,0.49999083695273705,0.06989266939252337,0.03271484375,0.12604206792056571,6.250388372308835,2.7734764773561356,0.015986942,0.015986942,0.015986942,0.015986942,0.015986942,Orang1_sad
-9.237704615159852e-06,-9.237704615157226e-06,-0.5,0.4999815245907697,-0.5,0.2886751345455446,-1.2448843913346577e-16,-1.2000000008192184,-0.2500046188523076,0.2499861434430773,0.4999907622953849,0.08695091391509434,0.03173828125,0.14993585585759228,4.431613166841898,2.4599027364453203,0.010872353,0.010872353,0.010872353,0.010872353,0.010872353,Orang1_sad
-3.5317000634231336e-18,0.0,-0.49999171595672415,0.49999171595672415,-0.49999171595672415,0.288675134555192,3.80214999233736e-17,-1.2000000006588036,-0.24999585797836207,0.24999585797836207,0.49999171595672415,0.11907441737288135,0.037841796875,0.16336088014070707,0.8672337614354331,1.600755722680004,0.015291335,0.015291335,0.015291335,0.015291335,0.015291335,Orang1_sad
-9.119428029470881e-06,-9.119428029473991e-06,-0.5,0.49998176114394105,-0.5,0.2886751345467981,-2.59761998386552e-16,-1.2000000007983742,-0.25000455971401475,0.2499863208579558,0.49999088057197055,0.11873824508101852,0.0380859375,0.15993287521640104,1.1796669640109911,1.6162427239656363,0.0106788725,0.0106788725,0.0106788725,0.0106788725,0.0106788725,Orang1_sad
-8.982143498715345e-06,-8.982143498724535e-06,-0.49999999999999994,0.49998203571300254,-0.49999999999999994,0.28867513454823285,-2.5137453531867876e-16,-1.200000000774517,-0.2500044910717493,0.24998652678475192,0.49999101785650124,0.0949012686353211,0.03466796875,0.14749593276447182,3.4818544951091814,2.21033278571177,0.017772611,0.017772611,0.017772611,0.017772611,0.017772611,Orang1_sad
-8.544963598464541e-06,-8.54496359845507e-06,-0.49999999999999994,0.49998291007280304,-0.49999999999999994,0.2886751345526568,2.8696031734196905e-16,-1.2000000007009572,-0.2500042724817992,0.24998718255460228,0.49999145503640147,0.10427139945652174,0.03955078125,0.16460363569192613,2.754869904881277,2.097998649225448,0.011407125,0.011407125,0.011407125,0.011407125,0.011407125,Orang1_sad
-8.682967490970504e-06,-8.682967490969713e-06,-0.49999999999999994,0.49998263406501803,-0.49999999999999994,0.2886751345512842,-4.9739928626967475e-17,-1.2000000007237819,-0.25000434148374545,0.2499869755487635,0.499991317032509,0.07704905282079647,0.03662109375,0.11990963460686874,6.112107350885248,2.7056282712841027,0.014179436,0.014179436,0.014179436,0.014179436,0.014179436,Orang1_sad
-2.4929897866227796e-17,0.0,-0.4999904658391015,0.4999904658391015,-0.4999904658391015,0.28867513454233157,-6.600180838964651e-20,-1.200000000872642,-0.24999523291955073,0.24999523291955073,0.49999046583910145,0.0903367718446602,0.03662109375,0.13542314391198743,4.462136578346184,2.4027064551815833,0.011538502,0.011538502,0.011538502,0.011538502,0.011538502,Orang1_sad
5.009025119473398e-18,0.0,-0.49999118802981973,0.49999118802981973,-0.49999118802981973,0.28867513454998117,-5.205531604415297e-18,-1.2000000007454477,-0.24999559401490987,0.24999559401490987,0.49999118802981973,0.0892235008445946,0.03662109375,0.14213484547877026,4.014305275808882,2.373750124860596,0.018578527,0.018578527,0.018578527,0.018578527,0.018578527,Orang1_sad
-9.05337872093145e-06,-9.053378720938654e-06,-0.5,0.4999818932425581,-0.5,0.28867513454749116,-2.059033850182915e-16,-1.200000000786852,-0.25000452668936046,0.24998641993191859,0.4999909466212791,0.0813259548611111,0.033447265625,0.12423477715162928,5.121603516038819,2.474157186768898,0.012377282,0.012377282,0.012377282,0.012377282,0.012377282,Orang1_sad
-1.2194451370822464e-17,0.0,-0.4999910613726157,0.4999910613726157,-0.4999910613726157,0.28867513454868315,-1.6501101058451513e-18,-1.2000000007670308,-0.24999553068630784,0.24999553068630784,0.4999910613726157,0.08575994318181818,0.03271484375,0.14723829024125915,3.3639593789844104,2.2498475964928235,0.014646125,0.014646125,0.014646125,0.014646125,0.014646125,Orang1_sad
4.003128143862252e-18,0.0,-0.49999119702811673,0.49999119702811673,-0.49999119702811673,0.2886751345500727,3.835159302361177e-17,-1.2000000007439269,-0.24999559851405834,0.24999559851405834,0.4999911970281167,0.12679476351351351,0.04248046875,0.15403636874873386,0.8932970329623546,1.511704244491682,0.01641872,0.01641872,0.01641872,0.01641872,0.01641872,Orang1_sad
-9.338812103101017e-06,-9.338812103100485e-06,-0.49999999999999994,0.4999813223757938,-0.49999999999999994,0.2886751345444602,-2.460989976465259e-16,-1.2000000008372491,-0.25000466940605154,0.24998599178184533,0.49999066118789687,0.08140811011904762,0.03271484375,0.13576813794972523,4.351415180899506,2.434945026686123,0.0150968125,0.0150968125,0.0150968125,0.0150968125,0.0150968125,Orang1_sad
-8.317253310277692e-06,-8.317253310266817e-06,-0.5,0.49998336549337946,-0.5,0.28867513455487365,3.588809563604777e-16,-1.2000000006640958,-0.25000415862665515,0.2499875241200346,0.49999168274668976,0.0918258408368644,0.03515625,0.14400082946018178,2.2488387752176786,1.9477034589883437,0.01815925,0.01815925,0.01815925,0.01815925,0.01815925,Orang1_sad
-8.515276405859791e-06,-8.515276405872134e-06,-0.5,0.49998296944718823,-0.5,0.28867513455294924,3.116406030789044e-17,-1.2000000006960956,-0.25000425763820294,0.24998722708539117,0.4999914847235941,0.08079568614130435,0.033203125,0.1287296710623554,5.241278882122524,2.5828280190890376,0.015764318,0.015764318,0.015764318,0.015764318,0.015764318,Orang1_sad
2.057957606025664e-17,0.0,-0.4999913928147217,0.4999913928147217,-0.4999913928147217,0.28867513455204064,-7.556262789651823e-17,-1.2000000007112022,-0.24999569640736086,0.24999569640736086,0.4999913928147217,0.12593801398026316,0.049072265625,0.16423936766993208,1.5319010268766373,1.7371392735581181,0.016959097,0.016959097,0.016959097,0.016959097,0.016959097,Orang1_disgust
-9.882204126793276e-06,-9.882204126808443e-06,-0.5,0.49998023559174637,-0.5,0.28867513453843,-1.825281952328933e-16,-1.200000000937516,-0.2500049411020634,0.24998517669380976,0.49999011779587316,0.10591264204545454,0.0546875,0.14382826243040606,3.526138436780794,2.2251063629555516,0.023122577,0.023122577,0.023122577,0.023122577,0.023122577,Orang1_disgust
-5.449051828141645e-19,0.0,-0.4999904139266474,0.4999904139266474,-0.4999904139266474,0.2886751345417585,-3.4352971340710815e-17,-1.200000000882171,-0.2499952069633237,0.2499952069633237,0.4999904139266474,0.09273514093137254,0.041748046875,0.13863164573713244,4.449887509052467,2.4139605879635573,0.01540384,0.01540384,0.01540384,0.01540384,0.01540384,Orang1_disgust
-4.187746117381565e-18,0.0,-0.49999079104889954,0.49999079104889954,-0.49999079104889954,0.2886751345458508,-1.6660127970072668e-17,-1.2000000008141258,-0.24999539552444977,0.24999539552444977,0.49999079104889954,0.12022670852803738,0.0595703125,0.15697725422293018,3.170981432165731,2.130604345385113,0.023638347,0.023638347,0.023638347,0.023638347,0.023638347,Orang1_disgust
-9.666692444512086e-06,-9.666692444513185e-06,-0.5,0.499980666615111,-0.5,0.28867513454086247,-7.318738586608002e-17,-1.2000000008970724,-0.25000483334622225,0.24998549996133324,0.4999903333075555,0.18818455116421567,0.0830078125,0.19352482396612292,-0.29404770488279786,1.0914211039734583,0.017957587,0.017957587,0.017957587,0.017957587,0.017957587,Orang1_disgust
-9.477235679888807e-06,-9.477235679896888e-06,-0.5,0.4999810455286402,-0.5,0.28867513454295646,4.583793691381819e-17,-1.2000000008622533,-0.25000473861783995,0.24998578414648015,0.4999905227643201,0.12888746995192307,0.052490234375,0.16404967097999348,0.9360452547297062,1.5858713932338537,0.02069047,0.02069047,0.02069047,0.02069047,0.02069047,Orang1_disgust
-9.025470948031547e-18,0.0,-0.499991179013108,0.499991179013108,-0.499991179013108,0.2886751345498894,4.1686864670735156e-17,-1.2000000007469744,-0.249995589506554,0.249995589506554,0.499991179013108,0.12010838963963964,0.0439453125,0.1712373090925762,1.4808086338734103,1.7665924235447816,0.03429956,0.03429956,0.03429956,0.03429956,0.03429956,Orang1_disgust
-4.253133955745926e-18,0.0,-0.4999900237434905,0.4999900237434905,-0.4999900237434905,0.2886751345373517,-2.1939866079856136e-17,-1.2000000009554466,-0.24999501187174528,0.24999501187174528,0.49999002374349055,0.10724250637755102,0.05419921875,0.15098041415411398,3.9477288068533696,2.311205594898745,0.018223826,0.018223826,0.018223826,0.018223826,0.018223826,Orang1_disgust
-9.437523593799864e-06,-9.437523593808985e-06,-0.5,0.49998112495281244,-0.5,0.28867513454339017,-3.5597676204330033e-16,-1.2000000008550424,-0.2500047187617969,0.2499858437146093,0.4999905624764062,0.09143535907451923,0.037353515625,0.14925268780812911,4.239821000378583,2.396159656908753,0.019367298,0.019367298,0.019367298,0.019367298,0.019367298,Orang1_disgust
-9.357688276693979e-06,-9.357688276688127e-06,-0.5,0.49998128462344665,-0.5,0.2886751345442565,1.1720888007756407e-16,-1.2000000008406368,-0.25000467884413835,0.24998596346758498,0.4999906423117233,0.11474609375,0.04638671875,0.16315545437943318,2.891573931739665,2.0755886217748802,0.021855218,0.021855218,0.021855218,0.021855218,0.021855218,Orang1_disgust
-7.462144515981023e-18,0.0,-0.4999906231832417,0.4999906231832417,-0.4999906231832417,0.2886751345440495,7.542840344619954e-17,-1.2000000008440768,-0.24999531159162086,0.24999531159162086,0.4999906231832417,0.10092540922619048,0.0439453125,0.16181385549547897,3.7740733161027906,2.3323974696771415,0.018356947,0.018356947,0.018356947,0.018356947,0.018356947,Orang1_disgust
-9.577810129478926e-06,-9.577810129491992e-06,-0.49999999999999994,0.499980844379741,-0.49999999999999994,0.28867513454184995,-1.3813328629812679e-17,-1.200000000880651,-0.2500047889050647,0.24998563328480575,0.49999042218987044,0.09398935355392157,0.044189453125,0.13632927555701463,4.627452074938251,2.4663641824540967,0.027325446,0.027325446,0.027325446,0.027325446,0.027325446,Orang1_disgust
-1.0285949393133663e-05,-1.0285949393128985e-05,-0.5,0.4999794281012137,-0.5,0.2886751345337288,-8.962485630603237e-17,-1.200000001015687,-0.25000514297469656,0.2499845710759103,0.4999897140506069,0.08226254111842106,0.03662109375,0.13649007327506912,5.044983633407577,2.5596495269416493,0.025627607,0.025627607,0.025627607,0.025627607,0.025627607,Orang1_disgust
-9.599508505184999e-06,-9.599508505164536e-06,-0.5,0.4999808009829897,-0.5,0.28867513454160976,4.296263255734389e-16,-1.2000000008846454,-0.2500047997542526,0.24998560073724227,0.4999904004914949,0.11115579044117647,0.041015625,0.17329090956563167,2.986157701627243,2.129706303847038,0.027359862,0.027359862,0.027359862,0.027359862,0.027359862,Orang1_disgust
-9.408753904638218e-06,-9.40875390463287e-06,-0.5,0.4999811824921907,-0.5,0.28867513454370314,1.0186904063795855e-16,-1.2000000008498364,-0.2500047043769523,0.24998588686914303,0.49999059124609535,0.11025296724759616,0.040771484375,0.16612200722656315,2.946430512266333,2.1286207759179043,0.018909082,0.018909082,0.018909082,0.018909082,0.018909082,Orang1_disgust
-8.878156184524607e-06,-8.878156184523599e-06,-0.5,0.499982243687631,-0.5,0.2886751345493052,-1.6094458117873926e-16,-1.2000000007566882,-0.2500044390780923,0.24998668276572322,0.4999911218438155,0.13769975142045454,0.063232421875,0.1604044679676074,1.8945405965437212,1.768188315417184,0.017707787,0.017707787,0.017707787,0.017707787,0.017707787,Orang1_disgust
1.510945522504031e-17,0.0,-0.4999903342419146,0.4999903342419146,-0.4999903342419146,0.28867513454087285,-3.275382133662607e-17,-1.2000000008968976,-0.2499951671209573,0.2499951671209573,0.4999903342419146,0.10556449142156862,0.05419921875,0.16130191103677974,3.957016273979419,2.3388107544585988,0.01659526,0.01659526,0.01659526,0.01659526,0.01659526,Orang1_disgust
2.4969776544155333e-18,0.0,-0.4999902383787899,0.4999902383787899,-0.4999902383787899,0.2886751345397976,-2.49638632405032e-17,-1.2000000009147769,-0.24999511918939496,0.24999511918939496,0.4999902383787899,0.08935063428217822,0.04345703125,0.12190645900987455,3.2441065114985994,2.180287018209798,0.019596012,0.019596012,0.019596012,0.019596012,0.019596012,Orang1_disgust
-8.6291457311612e-18,0.0,-0.4999905121539308,0.4999905121539308,-0.4999905121539308,0.2886751345428402,7.194279273841217e-17,-1.2000000008641833,-0.24999525607696538,0.24999525607696538,0.49999051215393076,0.0996141155946602,0.0380859375,0.1618418746447166,4.3883130275575315,2.4348779443351574,0.028826168,0.028826168,0.028826168,0.028826168,0.028826168,Orang1_disgust
-1.928166474125213e-17,0.0,-0.49999057759351734,0.49999057759351734,-0.49999057759351734,0.2886751345435547,-1.0436507188796334e-18,-1.200000000852305,-0.24999528879675867,0.24999528879675867,0.49999057759351734,0.13600041316105768,0.059814453125,0.17208064330443865,1.712324121576347,1.7612734426011667,0.020674024,0.020674024,0.020674024,0.020674024,0.020674024,Orang1_disgust
-2.474755129395877e-17,0.0,-0.49999130631335525,0.49999130631335525,-0.49999130631335525,0.28867513455117666,-1.555743008992148e-17,-1.2000000007255698,-0.24999565315667763,0.24999565315667763,0.49999130631335525,0.1327692892699115,0.05224609375,0.16969387928093205,1.564071025161831,1.761794065476767,0.01670696,0.01670696,0.01670696,0.01670696,0.01670696,Orang1_disgust
-9.38086303940709e-06,-9.380863039399625e-06,-0.5,0.4999812382739212,-0.5,0.2886751345440057,1.79019528234021e-16,-1.2000000008448053,-0.2500046904315197,0.2499859287054409,0.4999906191369606,0.14304315476190477,0.05517578125,0.16449827944482548,-0.0723301808190091,1.228613096539297,0.020663269,0.020663269,0.020663269,0.020663269,0.020663269,Orang1_disgust
-9.321749505945156e-06,-9.321749505947275e-06,-0.49999999999999994,0.4999813565009881,-0.49999999999999994,0.288675134544644,6.177801750445199e-17,-1.2000000008341924,-0.2500046608747529,0.24998601737574105,0.499990678250494,0.09951171875,0.03955078125,0.16343137002810504,3.640168114343653,2.2788026398534136,0.04375886,0.04375886,0.04375886,0.04375886,0.04375886,Orang1_disgust
-9.695935463854379e-06,-9.695935463853552e-06,-0.49999999999999994,0.49998060812907225,-0.49999999999999994,0.2886751345405355,-1.073388166280899e-16,-1.2000000009025076,-0.2500048479677319,0.2499854560968042,0.49999030406453615,0.11993347772277228,0.0498046875,0.15312912175205626,1.4049605033893844,1.6916659859305945,0.021993656,0.021993656,0.021993656,0.021993656,0.021993656,Orang1_disgust
-8.94998747002263e-06,-8.949987470017542e-06,-0.5,0.49998210002506,-0.5,0.28867513454856586,1.6389895700219554e-16,-1.2000000007689828,-0.250004474993735,0.24998657501879498,0.49999105001252997,0.12969193892045455,0.052978515625,0.17085368853377783,2.017180716026777,1.879439042290712,0.01805963,0.01805963,0.01805963,0.01805963,0.01805963,Orang1_disgust
-1.0401930598326144e-05,-1.0401930598319047e-05,-0.49999999999999994,0.4999791961388033,-0.49999999999999994,0.2886751345323435,-9.447592334009363e-17,-1.2000000010387217,-0.25000520096529916,0.2499843971041025,0.4999895980694017,0.11440845246010638,0.05078125,0.16074835616903885,3.1289396664994626,2.092586731759535,0.020898223,0.020898223,0.020898223,0.020898223,0.020898223,Orang1_disgust
